,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
335,485,Male,3.4011973816621555,7,182123.79,1,1,0,116828.51,1,True,False,False
336,659,Female,3.4965075614664802,3,150923.74,2,0,1,174652.51,0,False,True,False
337,649,Male,3.5263605246161616,2,0.0,2,1,0,2010.98,0,True,False,False
338,805,Female,3.6888794541139363,5,165272.13,1,1,0,14109.85,1,False,False,True
339,716,Female,3.6888794541139363,10,115301.31,1,1,0,43527.4,1,False,True,False
340,642,Female,3.713572066704308,6,129502.49,2,0,1,86099.23,1,False,True,False
341,659,Male,3.4657359027997265,4,118342.26,1,0,0,161574.19,0,True,False,False
342,545,Female,3.871201010907891,5,0.0,2,1,1,38970.14,0,False,False,True
343,543,Male,3.1354942159291497,8,0.0,2,0,0,127587.22,0,True,False,False
344,718,Female,3.258096538021482,7,0.0,2,1,0,30380.12,0,True,False,False
345,840,Female,3.784189633918261,7,0.0,2,1,0,90908.95,0,True,False,False
346,630,Female,3.5553480614894135,9,106937.05,2,1,0,138275.01,0,False,True,False
347,643,Male,4.0943445622221,3,170331.37,1,1,1,32171.79,0,False,True,False
348,654,Female,3.4965075614664802,1,114510.85,1,1,1,126143.23,0,False,True,False
349,582,Male,3.6888794541139363,5,0.0,2,1,1,129892.93,0,True,False,False
350,659,Male,3.4965075614664802,3,107594.11,2,1,1,102416.84,0,False,False,True
351,762,Male,3.6888794541139363,2,81273.13,1,1,1,18719.67,0,False,False,True
352,568,Female,3.4965075614664802,7,169399.6,1,1,0,61936.22,0,False,False,True
353,670,Male,3.258096538021482,6,0.0,2,1,1,78358.94,0,False,False,True
354,613,Female,3.828641396489095,1,187841.99,2,1,1,147224.27,0,True,False,False
355,539,Male,3.4339872044851463,0,0.0,2,1,0,160979.66,0,True,False,False
356,850,Female,4.060443010546419,8,126776.3,2,1,1,132298.49,0,False,False,True
357,522,Male,3.5553480614894135,9,126436.29,1,1,0,174248.52,1,False,False,True
358,737,Male,3.7376696182833684,1,101960.74,1,1,1,123547.28,0,True,False,False
359,520,Male,4.07753744390572,3,0.0,2,0,1,32790.02,0,True,False,False
360,706,Male,3.367295829986474,3,0.0,2,0,1,181543.67,0,False,False,True
361,643,Female,3.828641396489095,2,150842.93,1,0,1,2319.96,1,False,True,False
362,648,Female,3.9318256327243257,9,102535.57,1,1,1,189543.19,0,True,False,False
363,443,Female,3.4011973816621555,9,99027.61,2,1,0,10940.4,0,False,True,False
364,640,Male,4.23410650459726,9,0.0,2,1,1,199493.38,0,True,False,False
365,628,Female,3.5263605246161616,3,0.0,1,1,1,188193.25,0,False,False,True
366,540,Female,3.7612001156935624,9,87271.41,2,1,0,172572.64,0,False,True,False
367,460,Female,3.58351893845611,8,102742.91,2,1,1,189339.6,0,False,True,False
368,636,Male,3.5553480614894135,2,40105.51,2,0,1,53512.16,0,False,True,False
369,593,Female,3.4011973816621555,2,152265.43,1,1,0,34004.44,0,True,False,False
370,801,Male,3.7612001156935624,4,141947.67,1,1,1,10598.29,0,False,False,True
371,640,Female,4.330733340286331,1,106307.91,2,0,1,113428.77,0,False,True,False
372,611,Male,3.4657359027997265,0,107884.81,2,1,1,183487.98,0,False,True,False
373,802,Male,3.4657359027997265,1,125013.72,1,1,1,187658.09,0,False,True,False
374,717,Male,3.58351893845611,7,58469.37,2,1,1,172459.39,0,False,True,False
375,769,Female,3.6888794541139363,8,0.0,1,0,1,21016.0,0,True,False,False
376,745,Male,3.828641396489095,10,117231.63,3,1,1,122381.02,1,False,True,False
377,572,Male,3.58351893845611,4,152390.26,1,1,0,128123.66,0,False,False,True
378,629,Female,3.4339872044851463,2,34013.63,1,1,0,19570.63,0,False,False,True
379,687,Female,3.6888794541139363,2,0.0,3,0,0,188150.6,1,False,False,True
380,483,Female,3.9318256327243257,9,0.0,2,1,1,111020.24,0,True,False,False
381,690,Male,3.6109179126442243,7,101583.11,2,1,0,123775.15,0,True,False,False
382,492,Female,3.4339872044851463,10,77168.87,2,0,1,146700.22,0,False,True,False
383,709,Male,3.367295829986474,8,124695.72,2,1,0,145251.35,0,False,True,False
384,705,Male,3.8066624897703196,3,105934.96,1,1,0,82463.69,0,False,True,False
385,560,Female,4.204692619390966,9,0.0,1,1,1,15928.49,0,True,False,False
386,611,Male,3.8501476017100584,6,0.0,2,1,0,45886.33,0,False,False,True
387,730,Male,4.143134726391533,2,0.0,2,1,1,186489.95,0,False,False,True
388,709,Female,3.828641396489095,2,0.0,2,0,1,162922.65,0,False,False,True
389,544,Female,3.091042453358316,10,161525.96,2,1,0,9262.77,0,True,False,False
390,712,Female,3.4011973816621555,7,147199.07,1,1,1,84932.4,0,False,True,False
391,752,Male,3.6635616461296463,3,183102.29,1,1,1,71557.12,0,False,True,False
392,648,Male,3.8501476017100584,9,127209.0,2,1,0,77405.95,1,False,False,True
393,556,Male,3.6635616461296463,8,0.0,2,0,0,417.41,1,False,False,True
394,594,Female,3.2188758248682006,0,97378.54,1,1,1,71405.17,0,False,False,True
395,645,Female,3.6375861597263857,2,136925.09,2,0,1,153400.24,0,False,True,False
396,557,Male,3.5263605246161616,3,54503.55,1,1,1,371.05,0,True,False,False
397,547,Male,3.4965075614664802,8,155726.85,1,1,0,67789.99,0,False,True,False
398,701,Female,3.6888794541139363,9,0.0,2,0,1,145894.9,0,True,False,False
399,616,Female,4.204692619390966,1,135842.41,1,1,0,183840.51,1,True,False,False
400,605,Male,3.970291913552122,1,63349.75,1,1,0,108887.44,0,True,False,False
401,593,Female,3.6635616461296463,4,129499.42,1,1,1,154071.27,0,False,True,False
402,751,Male,3.970291913552122,8,0.0,2,0,1,179291.85,0,False,False,True
403,443,Male,3.6109179126442243,6,70438.01,2,0,1,56937.43,0,False,False,True
404,685,Male,3.1780538303479458,8,0.0,2,1,1,112239.03,0,True,False,False
405,718,Male,3.6109179126442243,9,0.0,1,1,0,45909.87,0,True,False,False
406,538,Female,3.912023005428146,9,141434.04,1,0,0,173779.25,1,False,False,True
407,611,Female,3.6375861597263857,4,0.0,2,1,0,125696.26,0,False,False,True
408,668,Male,3.6375861597263857,10,152958.29,2,1,1,159585.61,0,False,True,False
409,537,Female,3.7376696182833684,3,138306.34,1,1,0,106761.47,0,False,True,False
410,709,Male,3.1780538303479458,10,0.0,2,0,0,129590.18,0,False,False,True
411,850,Male,3.6635616461296463,1,0.0,2,1,1,80006.65,0,True,False,False
412,745,Female,3.4657359027997265,3,124328.84,1,1,1,140451.52,0,False,False,True
413,693,Female,3.7376696182833684,9,181461.48,3,1,1,187929.43,1,False,True,False
414,795,Male,3.58351893845611,8,0.0,2,1,0,167155.36,0,False,False,True
415,626,Male,3.295836866004329,8,0.0,2,0,0,191420.71,0,False,False,True
416,487,Female,4.127134385045092,5,110368.03,1,0,0,11384.45,1,False,True,False
417,556,Female,3.6888794541139363,9,89588.35,1,1,1,94898.1,0,True,False,False
418,643,Female,3.8501476017100584,6,0.0,2,0,0,106781.59,0,True,False,False
419,605,Female,3.367295829986474,6,0.0,2,0,0,159508.52,0,True,False,False
420,756,Female,4.110873864173311,3,115924.89,1,1,0,93524.19,1,False,True,False
421,586,Female,3.6635616461296463,2,0.0,2,1,0,87168.46,0,True,False,False
422,535,Male,3.713572066704308,7,111756.5,1,1,0,8128.32,1,False,True,False
423,678,Female,3.58351893845611,4,0.0,1,1,0,125518.32,0,True,False,False
424,596,Male,3.6888794541139363,9,0.0,1,1,0,48963.59,0,True,False,False
425,648,Male,3.295836866004329,9,162923.85,1,1,0,98368.24,0,True,False,False
426,492,Male,3.6888794541139363,10,124576.65,2,1,0,148584.61,0,False,True,False
427,702,Male,3.828641396489095,0,80793.58,1,1,1,27474.81,0,True,False,False
428,486,Female,3.713572066704308,9,71340.09,1,1,0,76192.21,0,False,True,False
429,568,Male,3.713572066704308,1,99282.63,1,0,0,134600.94,1,False,True,False
430,619,Male,4.060443010546419,3,137946.39,1,1,1,72467.99,1,False,True,False
431,724,Male,3.7376696182833684,2,127892.57,2,0,1,199645.45,0,False,True,False
432,548,Female,3.5263605246161616,0,101084.36,1,1,0,42749.85,0,False,True,False
433,545,Female,3.6375861597263857,8,114754.08,1,1,0,136050.44,1,False,True,False
434,683,Male,3.5263605246161616,8,0.0,1,0,0,73564.44,0,True,False,False
435,762,Female,3.9512437185814275,3,99286.98,1,0,1,85578.63,0,True,False,False
436,627,Female,3.4339872044851463,4,79871.02,2,1,0,129826.89,0,False,True,False
437,516,Male,3.58351893845611,10,104088.59,2,0,0,119666.0,0,True,False,False
438,800,Female,3.6635616461296463,2,168190.33,2,1,0,68052.08,0,True,False,False
439,464,Female,3.7612001156935624,3,85679.25,1,1,1,164104.74,0,False,True,False
440,626,Female,3.58351893845611,3,0.0,1,0,0,80190.36,0,True,False,False
441,790,Female,3.4657359027997265,9,0.0,2,1,0,84126.75,0,True,False,False
442,534,Female,3.5553480614894135,7,121551.58,2,1,1,70179.0,0,True,False,False
443,745,Male,3.8501476017100584,2,122220.19,1,1,1,118024.1,0,True,False,False
444,553,Male,3.871201010907891,3,116528.15,1,0,0,145704.19,1,False,False,True
445,748,Female,3.295836866004329,1,77780.29,1,0,1,183049.41,0,True,False,False
446,722,Male,3.6375861597263857,2,0.0,1,0,0,120906.83,0,True,False,False
447,501,Male,3.713572066704308,4,125832.2,1,1,1,100433.83,0,True,False,False
448,675,Female,3.6635616461296463,6,68065.8,1,0,0,138777.0,1,True,False,False
449,778,Female,3.871201010907891,6,127299.34,2,1,0,124694.99,0,False,False,True
450,494,Female,3.6635616461296463,7,174937.64,1,1,0,40084.32,0,False,True,False
451,850,Male,3.713572066704308,9,0.0,2,0,1,119232.33,0,True,False,False
452,592,Male,3.4657359027997265,7,110071.1,1,0,0,43921.36,0,False,False,True
453,590,Female,3.8066624897703196,3,139432.37,1,1,0,62222.81,0,False,False,True
454,758,Female,3.6888794541139363,6,127357.76,1,0,1,56577.0,0,True,False,False
455,506,Male,3.6109179126442243,5,0.0,2,1,0,164253.35,0,True,False,False
456,733,Male,3.5263605246161616,3,0.0,1,1,1,7666.73,0,True,False,False
457,711,Male,3.6635616461296463,3,0.0,2,1,0,68487.51,0,True,False,False
458,514,Male,3.784189633918261,1,95556.31,1,0,1,199273.98,1,False,True,False
459,637,Male,3.6375861597263857,8,0.0,1,1,1,186062.36,0,False,False,True
460,468,Male,3.4011973816621555,1,111681.98,2,1,1,195711.16,0,False,True,False
461,539,Male,3.6888794541139363,3,0.0,2,1,0,36692.17,0,True,False,False
462,509,Female,3.258096538021482,3,108738.71,2,1,0,106920.57,0,False,False,True
463,662,Female,3.4965075614664802,4,133950.37,1,1,1,48725.68,1,True,False,False
464,818,Male,3.295836866004329,4,0.0,2,1,1,167036.94,0,False,False,True
465,608,Male,3.5263605246161616,9,89968.69,1,1,0,68777.26,0,True,False,False
466,850,Female,3.4965075614664802,9,0.0,2,1,1,18924.92,0,False,False,True
467,816,Female,3.6635616461296463,5,130878.75,3,1,0,71905.77,1,False,True,False
468,536,Male,3.58351893845611,8,0.0,2,1,0,64833.28,0,True,False,False
469,753,Male,3.58351893845611,3,0.0,2,1,1,184843.77,0,True,False,False
470,631,Male,3.332204510175204,10,134169.62,1,1,1,176730.02,0,False,False,True
471,703,Male,3.6375861597263857,1,149762.08,1,1,0,20629.4,1,True,False,False
472,774,Male,3.295836866004329,2,93844.69,1,1,0,28415.36,0,True,False,False
473,785,Male,3.367295829986474,8,0.0,2,1,0,77231.27,0,True,False,False
474,571,Female,3.5263605246161616,1,0.0,2,1,0,102750.7,0,True,False,False
475,621,Male,3.8501476017100584,6,141078.37,1,0,0,34580.8,1,False,True,False
476,605,Female,3.4657359027997265,1,117992.59,1,1,1,183598.77,0,False,True,False
477,611,Female,3.713572066704308,8,100812.33,2,1,0,147358.27,0,True,False,False
478,569,Male,3.6635616461296463,7,0.0,1,1,1,108469.2,0,True,False,False
479,658,Male,3.4011973816621555,4,80262.6,1,1,1,20612.82,0,True,False,False
480,788,Male,3.5553480614894135,6,156478.62,1,0,1,181196.76,0,False,False,True
481,525,Female,3.1780538303479458,5,0.0,2,1,0,160249.1,0,True,False,False
482,798,Male,3.6375861597263857,8,0.0,3,0,0,110783.28,0,True,False,False
483,486,Male,3.6375861597263857,9,115217.99,2,1,0,144995.33,0,False,True,False
484,615,Male,4.127134385045092,9,0.0,2,1,0,150227.85,1,False,False,True
485,730,Female,3.58351893845611,0,155470.55,1,1,1,53718.28,0,True,False,False
486,641,Male,3.6375861597263857,7,0.0,2,1,0,75248.3,0,True,False,False
487,542,Male,3.6888794541139363,3,135096.77,1,1,1,14353.43,1,True,False,False
488,692,Male,3.4339872044851463,2,0.0,2,0,1,130486.57,0,True,False,False
489,714,Female,4.02535169073515,9,180075.22,1,1,1,100127.71,0,False,True,False
490,591,Male,3.4011973816621555,1,97541.24,1,1,1,196356.17,0,False,False,True
491,710,Female,3.7376696182833684,2,156067.05,1,1,1,9983.88,0,True,False,False
492,639,Female,3.6635616461296463,4,81550.94,2,0,1,118974.77,0,True,False,False
493,531,Female,3.871201010907891,6,0.0,1,0,0,194998.34,1,True,False,False
494,673,Female,3.6635616461296463,2,170061.92,2,0,0,134901.34,1,True,False,False
495,765,Male,3.6109179126442243,8,92310.54,2,1,1,72924.56,0,False,True,False
496,622,Female,3.4965075614664802,6,169089.38,2,1,0,101057.95,0,True,False,False
497,806,Male,3.713572066704308,5,80613.93,1,1,1,142838.64,0,True,False,False
498,757,Male,3.295836866004329,8,121581.56,2,1,1,127059.04,0,False,True,False
499,570,Female,4.07753744390572,8,0.0,1,0,1,116503.92,1,True,False,False
500,555,Male,3.4965075614664802,4,0.0,2,1,1,54405.79,0,False,False,True
501,692,Male,4.007333185232471,5,0.0,2,1,1,88721.84,0,True,False,False
502,774,Male,4.110873864173311,5,85891.55,1,1,0,74135.48,1,True,False,False
503,638,Male,3.8066624897703196,9,77637.35,2,1,1,111346.22,0,False,False,True
504,543,Female,3.7376696182833684,4,0.0,1,0,0,194902.16,0,False,False,True
505,584,Male,3.4657359027997265,5,0.0,2,1,0,31474.27,0,True,False,False
506,691,Male,3.4339872044851463,7,116927.89,1,1,0,21198.39,0,False,True,False
507,684,Female,3.713572066704308,6,137326.65,1,1,0,186976.6,0,False,True,False
508,733,Male,3.1354942159291497,5,0.0,2,1,1,117202.19,0,True,False,False
509,599,Female,3.6375861597263857,2,0.0,2,1,1,143739.29,0,False,False,True
510,524,Female,3.4657359027997265,10,67238.98,2,1,1,161811.23,0,False,True,False
511,632,Female,3.6635616461296463,6,86569.76,2,1,0,98090.91,0,False,True,False
512,735,Male,3.5553480614894135,5,0.0,2,0,0,71095.41,0,False,False,True
513,734,Male,3.5553480614894135,6,133598.4,1,1,1,13107.24,0,True,False,False
514,605,Female,3.9512437185814275,3,136188.78,1,1,1,67110.59,1,True,False,False
515,793,Male,3.6635616461296463,9,0.0,2,1,0,88225.02,0,False,False,True
516,468,Female,4.04305126783455,10,0.0,3,0,1,62256.87,1,True,False,False
517,779,Male,3.6375861597263857,7,120092.52,2,1,0,135925.72,0,False,True,False
518,698,Male,3.8918202981106265,4,101238.24,2,0,1,177815.87,1,True,False,False
519,707,Male,4.07753744390572,6,89685.92,1,0,1,126471.13,0,True,False,False
520,850,Female,3.58351893845611,1,211774.31,1,1,0,188574.12,1,True,False,False
521,850,Male,4.04305126783455,7,131317.48,1,1,1,119175.45,0,True,False,False
522,527,Male,3.6375861597263857,5,93722.73,2,1,1,139093.73,0,False,False,True
523,696,Male,3.4965075614664802,8,101160.99,1,1,1,115916.55,0,False,True,False
524,661,Male,3.8918202981106265,3,120320.54,1,0,0,96463.25,0,True,False,False
525,776,Female,3.4657359027997265,2,0.0,2,1,1,112349.51,0,True,False,False
526,701,Male,3.784189633918261,2,0.0,2,1,1,165303.79,0,True,False,False
527,610,Male,3.295836866004329,8,0.0,2,1,0,166031.08,0,True,False,False
528,572,Female,3.8918202981106265,3,152827.99,1,1,0,38411.79,1,False,True,False
529,673,Male,3.4339872044851463,1,64097.75,1,1,1,77783.35,0,True,False,False
530,519,Female,4.060443010546419,2,119035.35,2,1,1,29871.79,0,False,False,True
531,702,Female,3.295836866004329,4,135219.57,1,0,1,59747.63,0,False,False,True
532,729,Male,3.4965075614664802,6,93694.42,1,1,1,79919.13,0,True,False,False
533,543,Male,3.58351893845611,10,59408.63,1,1,0,76773.53,0,False,False,True
534,550,Female,3.713572066704308,7,114354.95,1,1,0,54018.93,0,True,False,False
535,608,Male,4.0943445622221,1,0.0,1,1,0,70649.64,1,True,False,False
536,639,Male,3.58351893845611,10,128173.9,2,1,0,59093.39,0,False,True,False
537,686,Male,3.5553480614894135,9,0.0,2,1,0,127569.8,0,False,False,True
538,564,Female,4.143134726391533,5,114931.35,3,0,1,18260.98,1,False,True,False
539,745,Female,3.367295829986474,1,111071.36,1,1,0,73275.96,1,False,True,False
540,833,Male,3.6375861597263857,8,151226.18,2,1,1,136129.49,0,True,False,False
541,622,Male,3.295836866004329,9,0.0,2,1,1,153237.59,0,True,False,False
542,597,Female,3.7612001156935624,4,64740.12,1,1,1,106841.12,0,True,False,False
543,721,Male,3.9512437185814275,0,169312.13,1,1,0,109078.35,1,False,False,True
544,504,Female,3.912023005428146,7,0.0,3,0,1,87822.14,1,True,False,False
545,842,Female,3.8066624897703196,2,112652.08,2,1,0,126644.98,0,False,False,True
546,587,Male,3.6635616461296463,0,0.0,2,1,0,47414.15,0,True,False,False
547,479,Female,3.4339872044851463,7,143964.36,2,1,0,41879.99,0,False,True,False
548,508,Male,3.912023005428146,7,122451.46,2,1,1,75808.1,0,True,False,False
549,749,Male,3.2188758248682006,1,0.0,3,1,1,47911.03,0,True,False,False
550,721,Female,3.6109179126442243,3,65253.07,2,1,0,28737.78,0,False,True,False
551,674,Male,3.871201010907891,6,106901.94,1,1,1,2079.2,1,False,True,False
552,685,Female,3.258096538021482,10,128509.63,1,1,0,121562.33,0,False,False,True
553,417,Male,3.5553480614894135,7,0.0,2,1,0,55003.79,0,True,False,False
554,574,Male,3.5263605246161616,3,129834.67,1,1,0,193131.42,0,False,True,False
555,590,Female,3.9512437185814275,3,154962.99,3,0,1,191932.27,1,False,False,True
556,587,Male,3.713572066704308,5,138241.9,2,1,0,159418.1,0,False,True,False
557,598,Male,3.7376696182833684,3,91536.93,1,1,0,191468.78,1,False,True,False
558,741,Male,3.9889840465642745,3,0.0,2,1,1,38913.68,0,False,False,True
559,850,Female,4.2626798770413155,5,0.0,1,1,1,705.18,0,False,False,True
560,584,Female,3.4011973816621555,7,105204.01,1,0,1,138490.03,0,False,True,False
561,650,Male,4.127134385045092,1,152968.73,1,0,1,82970.69,0,False,False,True
562,607,Male,3.6109179126442243,8,158261.68,1,1,1,76744.72,0,False,False,True
563,509,Female,3.8501476017100584,1,0.0,1,1,0,71244.59,1,True,False,False
564,689,Female,3.6635616461296463,6,121021.05,1,1,1,12182.15,0,False,False,True
565,543,Male,3.6109179126442243,4,0.0,2,1,1,141210.5,0,True,False,False
566,438,Female,4.007333185232471,2,0.0,1,0,0,191763.07,1,False,False,True
567,687,Female,4.1588830833596715,1,137715.66,1,1,1,37938.74,0,False,False,True
568,737,Male,3.4657359027997265,5,121192.22,2,1,1,74890.58,0,False,True,False
569,761,Male,3.4657359027997265,7,0.0,3,1,1,166698.18,0,True,False,False
570,601,Male,3.8066624897703196,1,100486.18,2,1,1,62678.53,0,True,False,False
571,651,Male,3.828641396489095,1,0.0,1,1,0,67740.08,1,True,False,False
572,745,Male,3.58351893845611,9,92566.53,2,1,0,161519.77,0,True,False,False
573,648,Female,3.912023005428146,10,0.0,2,1,1,159835.78,1,False,False,True
574,848,Male,3.713572066704308,3,110929.96,1,1,1,30876.84,0,False,False,True
575,546,Female,3.332204510175204,8,0.0,2,1,1,14858.1,0,True,False,False
576,439,Female,3.4965075614664802,3,138901.61,1,1,0,75685.97,0,False,False,True
577,755,Male,3.4339872044851463,4,123217.66,2,0,1,144183.1,0,True,False,False
578,593,Female,3.7376696182833684,6,0.0,1,1,0,65170.66,0,True,False,False
579,701,Male,3.6888794541139363,2,0.0,2,1,1,82526.92,0,True,False,False
580,701,Male,3.6109179126442243,8,0.0,2,1,0,169161.46,0,False,False,True
